,oid,ent,sectionId
4458,115,4,1311
4459,115,5,1312
4460,115,6,913
4461,115,7,908
4462,115,8,1221
4463,115,9,1224
4464,115,10,1228
4465,115,11,145
4466,115,12,140
4467,115,13,1055
4468,115,14,1051
4469,115,15,927
4470,115,16,924
4471,115,17,1525
4472,115,18,1526
4473,115,19,2036
4474,115,20,859
4475,115,21,753
4476,115,22,739
4477,115,23,740
4478,115,24,1850
4479,115,25,399
4480,115,26,400
4481,115,27,404
4482,115,28,2121
4483,115,29,2118
4484,115,30,1757
4485,115,31,1754
4486,115,32,1902
4487,115,33,1869
4488,115,34,1791
4489,115,35,1792
4490,115,36,1117
4491,115,37,1109
4492,115,38,1110
4493,116,1,1045
4494,116,2,1042
4495,116,3,1478
4496,116,4,1311
4497,116,5,1312
4498,116,6,913
4499,116,7,908
4500,116,8,1221
4501,116,9,1224
4502,116,10,1228
4503,116,11,145
4504,116,12,140
4505,116,13,1055
4506,116,14,1051
4507,116,15,927
4508,116,16,924
4509,116,17,1525
4510,116,18,1526
4511,116,19,2036
4512,116,20,859
4513,116,21,753
4514,116,22,739
4515,116,23,740
4516,116,24,1850
4517,116,25,399
4518,116,26,400
4519,116,27,404
4520,116,28,2121
4521,116,29,2118
4522,116,30,1757
4523,116,31,1754
4524,116,32,1902
4525,116,33,1869
4526,116,34,1791
4527,116,35,1792
4528,116,36,1117
4529,116,37,1109
4530,116,38,1110
4531,117,1,1045
4532,117,2,1042
4533,117,3,1478
4534,117,4,1311
4535,117,5,1308
4536,117,6,1003
4537,117,7,1006
4538,117,8,1030
4539,117,9,1017
4540,117,10,869
4541,117,11,872
4542,117,12,885
4543,117,13,880
4544,117,14,897
4545,117,15,894
4546,117,16,1937
4547,117,17,1938
4548,117,18,1455
4549,117,19,1452
4550,117,20,497
4551,117,21,498
4552,117,22,1431
4553,117,23,1428
4554,117,24,1810
4555,117,25,211
4556,117,26,205
4557,117,27,200
4558,117,28,1837
4559,117,29,1840
4560,117,30,181
4561,117,31,176
4562,117,32,1695
4563,117,33,821
4564,117,34,822
4565,117,35,761
4566,117,36,762
4567,117,37,1300
4568,117,38,2033
4569,117,39,251
4570,117,40,246
4571,117,41,239
4572,117,42,242
4573,117,43,1110
4574,118,1,1045
4575,118,2,1042
4576,118,3,1478
4577,118,4,1311
4578,118,5,1308
4579,118,6,1575
4580,118,7,1015
4581,118,8,567
4582,118,9,564
4583,118,10,730
4584,118,11,1923
4585,118,12,1237
4586,118,13,1171
4587,118,14,1174
4588,118,15,1242
4589,118,16,1929
4590,118,17,1930
4591,118,18,2171
4592,118,19,2168
4593,118,20,2183
4594,118,21,543
4595,118,22,548
4596,118,23,893
4597,118,24,890
4598,118,25,904
4599,118,26,971
4600,118,27,191
4601,118,28,188
4602,118,29,1125
4603,118,30,1126
4604,118,31,2046
4605,118,32,2080
4606,118,33,181
4607,118,34,176
4608,118,35,1695
4609,118,36,821
4610,118,37,822
4611,118,38,761
4612,118,39,762
4613,118,40,1300
4614,118,41,2033
4615,118,42,251
4616,118,43,246
4617,118,44,239
4618,118,45,242
4619,118,46,1110
